user_id,book_id,score
7134,4011,2.0
4524,1810,4.0
7648,7471,4.6
3263,7114,1.8
959,5775,0.3
1221,6246,1.0
2825,5553,1.9
3287,6625,3.2
3822,7158,0.9
1931,2577,3.1
2176,6967,1.8
3133,3812,3.4
7856,3273,3.6
6473,5477,3.4
6294,3643,2.0
4430,629,0.2
3689,149,2.8
44,2964,2.0
2627,6041,1.6
2310,5015,0.6
3550,3139,0.7
6017,305,1.5
5208,458,2.0
4482,7020,3.8
5938,4702,4.9
436,5742,4.1
1805,2538,4.5
2751,439,4.9
4075,5905,4.6
7441,927,4.7
3123,1202,3.7
7449,3290,0.7
1517,5861,1.4
966,693,0.1
6402,2749,3.6
396,7064,1.4
1661,7685,0.5
7646,1475,2.2
3980,2245,2.8
1140,7187,4.0
5886,4861,0.2
7047,1404,2.7
1222,2470,2.8
272,1741,2.1
1014,1462,4.6
6796,2161,3.5
5637,4890,4.1
3450,4138,1.9
3337,698,3.5
6554,6038,4.0
6781,4282,0.2
2927,236,0.7
2556,4789,2.4
1406,3965,2.0
7107,1666,3.5
1932,373,0.0
5298,2801,4.5
2788,984,1.1
3979,5324,3.6
2382,6407,2.9
5361,6360,4.6
5464,3451,4.4
2602,4051,2.0
2641,4038,4.6
669,2869,3.8
3912,4247,4.4
2388,7409,4.5
3409,7028,3.8
7291,178,3.8
4927,5310,2.5
3038,2016,1.9
5547,1330,0.1
6958,7835,1.1
7147,997,4.2
6908,5756,0.8
5275,6725,0.0
3644,1624,3.0
2135,4444,1.1
5891,2878,0.0
1342,5198,1.5
4041,1270,2.1
1200,6999,4.7
7208,2177,2.5
6224,1615,4.2
1946,2909,0.2
2179,6824,3.4
3326,448,2.2
367,6700,1.6
7890,2266,0.6
1340,5249,2.1
3066,5589,0.6
2774,6374,4.9
7736,1366,0.2
488,6133,2.3
561,3835,2.1
6305,3425,3.6
3054,7132,0.6
819,247,4.3
151,3915,4.8
3982,7390,3.1
5177,1942,1.1
3433,600,4.0
513,6082,3.7
1081,193,2.9
4159,1487,4.0
3768,2316,4.9
3108,1208,3.7
5599,779,3.9
3395,6769,4.5
3435,7845,3.3
5843,5865,4.1
411,2591,4.4
4522,2824,2.6
559,4374,3.9
2371,3439,4.1
3178,5889,1.0
6329,700,0.4
5329,2737,0.6
5641,6789,1.2
6186,3153,3.6
3539,3354,1.8
2749,2984,2.9
7705,1989,3.0
1430,723,0.1
3839,5450,4.3
7232,2446,0.2
456,4457,4.4
5642,6826,4.3
6367,25,2.3
7558,213,1.6
4299,7692,3.5
773,3095,0.4
1400,6768,0.1
667,3217,1.1
2549,5482,1.9
5473,6269,4.1
6384,2586,4.6
1453,3186,3.6
2747,219,3.3
2587,1695,1.0
3274,3969,0.7
135,6797,3.7
1074,155,0.8
6608,5856,1.7
3819,3056,0.9
919,5972,4.9
6543,3075,2.2
1917,5953,4.3
6744,5329,3.4
2408,5656,4.5
7909,2128,2.9
6653,549,2.6
2229,1840,4.8
2215,6925,4.7
3689,4763,2.1
7566,6863,4.0
7942,309,3.0
5153,7493,0.6
4400,5854,4.3
1100,4321,0.5
7600,7469,3.9
3841,1074,0.0
3695,500,1.3
2355,1438,1.5
7800,1280,0.4
2582,1959,3.0
761,2456,0.4
5728,4264,3.1
1666,6523,4.5
3531,4439,3.1
6467,7396,0.9
7952,6594,1.0
5714,3975,3.7
1004,788,0.3
5923,3603,4.0
5790,591,3.3
2189,4015,4.8
2535,5968,1.3
3403,3006,1.1
5384,7951,2.9
6264,4253,4.2
2119,1886,4.5
6609,1442,0.0
7081,4456,4.4
2295,4636,4.7
7609,241,1.0
6378,4759,3.9
7423,5721,1.3
5070,4886,0.7
6218,5210,3.8
2409,7257,2.4
7206,6599,1.4
3234,599,4.7
5350,142,3.0
1411,4290,0.6
7130,564,4.3
1464,4551,3.6
6169,6941,1.6
7246,653,3.1
3321,642,0.5
4660,2931,0.9
7889,5114,2.5
3516,3348,2.0
2493,2420,4.1
1114,3652,1.2
5209,6265,2.9
483,5457,3.0
2308,1196,0.5
2703,1476,3.9
4575,7755,0.8
696,1440,1.8
1227,2477,4.5
4888,6943,2.2
3630,5763,1.8
910,7802,0.0
1902,7448,2.1
729,6111,4.8
4659,6675,1.3
7835,5754,3.6
5097,2354,3.3
2134,2990,0.2
443,3215,1.1
6002,3867,4.0
7641,6748,3.5
1653,87,3.8
7154,1128,1.5
1736,3639,1.2
2618,7257,1.5
1145,5125,3.4
5477,5488,3.9
5235,3912,3.9
7849,7306,4.9
4358,6465,2.1
3456,3548,0.5
6053,2538,1.6
2339,7732,3.3
1443,3831,2.1
6799,1020,1.0
6453,4566,2.2
1027,5368,3.5
2610,5616,0.6
3840,3140,2.1
3477,4135,2.4
4167,2712,2.8
6905,6744,1.7
6814,966,1.2
3099,1752,0.9
3147,1144,3.2
4188,57,1.9
2262,5748,2.8
892,1475,1.2
6667,5273,0.7
7647,7613,2.6
4853,6241,2.2
2507,3171,4.9
2660,2399,3.9
1576,4463,0.1
7847,4416,1.4
3070,5714,4.7
4178,5195,3.6
7098,633,0.9
441,291,4.8
5288,2826,2.1
7283,2561,0.8
5690,3366,2.3
1623,1276,2.5
4159,7718,4.6
7553,6850,2.7
6188,96,1.6
2126,4446,1.4
3542,2402,1.2
4507,1650,4.2
1525,7923,4.1
2185,5436,2.5
7715,6486,3.3
1532,5522,0.3
5082,7,2.1
6615,4903,4.4
761,1277,0.9
3520,454,2.5
831,1065,1.7
7074,1491,3.6
398,2163,1.4
7974,4111,1.3
4969,5954,3.0
2424,6994,2.9
1013,5618,1.3
6984,6225,2.4
1531,7132,2.5
2373,1431,1.2
228,4243,0.2
2083,2637,1.0
1147,3171,4.7
3606,7540,4.5
302,7762,2.5
5268,550,1.8
2061,4129,2.2
4375,4123,3.8
969,842,0.7
728,1055,4.3
1718,5696,0.7
5972,2270,0.9
265,6324,0.3
4427,2523,3.7
4441,6923,1.7
3003,7602,1.2
7649,7722,2.3
7273,4059,1.2
7676,3949,2.4
1176,7207,2.4
7208,6825,3.8
526,4674,0.0
4035,4143,3.6
4822,7409,0.4
464,5002,3.9
2041,4243,2.3
1907,7037,0.3
2691,290,2.7
1968,7879,0.0
6404,1137,4.8
2287,3296,4.9
7691,6316,4.9
2043,3835,4.4
2348,1373,2.1
5821,2564,1.1
6011,6371,1.8
7109,1889,0.5
3727,5050,2.2
7425,4531,3.9
7359,1400,1.7
6148,4435,4.6
1703,6731,1.5
1472,7511,2.4
3684,6461,3.7
7051,716,0.5
659,2546,0.3
7326,3451,2.9
3350,6503,1.3
3280,998,4.8
6798,498,3.7
4383,3785,2.3
673,5638,3.2
4839,219,4.2
1653,5037,3.2
936,5388,1.0
6899,2510,0.6
4419,5383,3.6
7556,806,3.6
317,7087,2.3
5399,6608,2.6
6779,5283,3.7
5784,5375,4.8
7620,379,1.6
1018,3136,4.3
5314,650,1.4
5806,763,0.7
4416,3740,4.1
7209,7473,0.8
4076,4087,2.3
865,4668,0.8
470,1243,0.9
720,3347,3.4
2671,1924,1.2
3695,1157,1.2
3915,7780,0.8
6588,3963,4.2
3743,4139,3.3
6452,2616,1.7
2370,2369,0.5
5017,3994,2.8
4783,5000,3.9
1452,1240,3.0
7937,1884,1.7
1331,6467,4.5
2742,7444,2.5
2036,6151,4.9
7085,5952,1.5
3320,2152,0.7
167,874,0.4
3592,3079,4.9
7816,4439,1.1
755,7773,2.5
4118,6021,0.6
4614,3708,2.4
4857,236,2.4
2193,4371,1.9
1465,6719,3.2
1640,2344,3.9
6595,5994,0.8
95,5469,4.5
5412,3027,0.1
2957,6637,2.7
3275,154,3.5
1225,1389,3.9
5835,4890,0.8
1072,2062,1.6
3542,4072,2.1
4124,4951,0.0
2242,4113,1.6
3501,5996,3.0
5000,4189,0.0
6660,716,0.2
703,272,0.7
2882,2700,3.6
7013,1253,1.1
2957,31,1.2
2646,4499,0.2
5643,847,0.7
402,5770,2.0
5669,5954,3.4
7675,948,4.8
3845,4279,3.6
5268,4918,3.0
3671,264,4.1
578,5230,0.4
4299,1576,0.9
2126,5236,2.7
6161,5412,3.6
737,2971,4.9
1051,2211,4.5
583,1070,1.4
5982,1768,1.9
3116,7733,2.1
5520,12,2.3
6561,5743,4.1
6635,3462,3.0
2263,7511,4.1
4776,4005,4.9
4130,4898,4.2
7621,6865,3.9
823,7677,4.2
6079,2575,4.1
2413,336,0.4
280,3644,0.2
256,2239,4.0
2577,1807,2.3
1929,7397,1.4
4016,3225,3.2
518,2777,4.7
5051,325,2.1
6424,5418,3.8
3707,6170,0.4
7039,1892,2.9
5242,6518,2.4
5792,6859,4.1
5188,3602,3.7
511,3549,3.8
2537,7234,0.1
68,5522,3.5
6393,2355,1.3
3194,2141,4.4
2438,7277,3.9
5579,3369,4.2
7781,7761,0.6
7877,1310,2.8
4397,4762,1.0
3991,347,1.9
5237,3677,3.8
5396,59,2.5
3162,3338,4.8
7982,7442,2.3
6070,7722,2.2
1723,3119,1.2
810,6305,2.7
948,3930,3.8
6292,235,4.1
2928,468,1.1
1881,2848,0.7
5549,2395,4.9
2460,945,3.1
1223,6437,0.1
5572,4650,3.5
4606,4897,3.0
4666,2544,0.2
7028,891,1.5
6888,3778,1.8
5420,2967,4.7
7546,4602,4.2
5388,2259,2.9
4384,2955,3.7
3675,4743,1.9
7370,3201,0.2
1731,6149,3.3
3178,3654,4.3
7247,3675,1.2
373,5913,0.0
4782,5261,3.1
225,7318,4.9
6830,1181,3.3
6568,6707,4.7
7553,4037,3.1
5060,5886,4.7
2939,3769,3.6
1904,1442,1.9
4753,296,4.4
6444,5344,1.6
2970,697,0.8
2361,4568,0.8
5842,4752,2.5
6233,7615,2.6
530,520,4.5
1744,5288,3.7
7768,6967,1.7
4325,894,0.6
6277,2543,0.3
5857,6213,0.7
7386,6585,3.2
3726,3230,3.3
2937,153,0.2
4664,5057,3.6
105,79,1.3
495,5762,1.7
1298,2258,0.9
4355,5646,2.2
4860,6420,1.2
7750,557,2.1
1428,2179,2.7
7437,1663,3.4
807,7107,0.6
4463,6721,2.0
3429,4662,2.3
5891,6279,2.3
4830,7094,4.2
614,257,4.4
3272,7959,2.8
3826,6455,3.4
5238,5544,1.8
1992,1615,1.5
4130,4592,0.8
1415,6788,4.1
3235,3314,2.4
2129,5550,2.2
2679,555,4.3
4364,5694,0.7
6202,912,1.8
6367,6336,2.4
237,1107,1.4
4912,4440,1.8
4783,797,1.7
428,5959,1.2
7943,1042,1.0
6271,3046,2.0
1175,658,4.5
791,4391,3.6
6953,7219,4.9
6116,6873,2.8
1127,202,1.5
6107,4450,0.0
6682,3041,3.1
5934,4164,0.8
4529,1407,4.3
5972,4058,0.4
4348,6373,0.3
3975,729,4.2
2349,7693,0.1
1,4818,3.8
1045,1963,2.0
5181,2796,3.6
3629,110,3.5
6844,7532,3.8
1417,4221,1.8
2236,6062,0.9
1830,4539,3.4
66,3882,1.4
1501,6469,0.0
7633,7794,0.4
2029,1840,4.1
5169,1200,4.1
2356,1614,2.2
2856,6762,2.9
2422,1447,1.9
5059,2176,1.2
1044,1346,2.4
974,4970,4.6
4438,7131,4.4
3287,2619,0.8
5218,3244,4.5
5167,162,4.2
705,6886,1.4
7912,4838,4.5
6944,118,0.4
3415,1831,1.7
3724,5378,0.6
1043,6370,0.9
5493,5739,1.1
2868,5739,1.3
6315,3787,1.3
1556,1713,4.7
1252,2038,1.3
5137,7999,3.0
499,6714,1.4
200,6263,2.8
658,1056,1.0
7131,5911,3.3
3481,5994,2.1
7852,3189,2.5
2499,85,3.5
6047,1796,2.5
3696,662,4.5
6043,911,4.9
6941,1439,3.7
3529,5243,0.9
7981,4632,0.1
2259,4998,2.2
867,7592,0.1
742,5452,4.3
4901,3499,0.4
5871,7870,4.2
826,3322,2.0
7073,5866,2.8
652,3624,1.8
7854,5112,4.3
1831,577,1.8
5321,4137,2.8
2615,4620,2.3
1513,3736,4.3
7117,2696,1.8
968,1530,0.7
3162,431,4.7
7904,7839,3.9
7282,1655,3.2
3756,4784,3.6
1803,3277,4.4
4141,3761,4.1
7866,218,4.5
6050,2814,1.3
316,4992,3.9
142,2127,0.8
6186,348,3.4
1525,4149,2.4
5251,1603,1.0
5918,5532,0.6
5862,6982,2.3
2066,6857,2.7
4628,4592,4.1
5019,604,4.5
5298,6980,0.1
4678,780,4.1
4804,6593,3.8
2081,1007,1.7
2035,2847,1.4
3644,5425,2.1
1800,3410,2.7
3884,3993,2.3
2478,5571,3.7
7939,457,0.2
3827,3676,0.0
2905,4477,4.2
134,5306,2.2
3270,4424,3.5
3258,2810,4.1
7140,7452,1.0
3010,4526,3.6
2129,6720,1.6
7410,6183,3.9
1514,2073,1.6
6852,7978,2.9
2129,6948,1.0
3856,316,3.5
5864,631,2.4
3217,1049,0.2
723,517,4.2
999,7222,3.8
5114,5912,1.0
1679,580,0.2
1027,4695,2.6
2156,4974,3.3
6811,127,2.4
1793,1111,4.3
3502,3756,0.3
5812,6046,3.2
5226,6479,1.4
1869,3931,3.5
1408,694,4.9
1524,2337,3.5
7586,137,3.3
309,3260,1.9
7942,1864,2.8
3391,3762,1.3
1248,592,0.0
2656,6788,0.3
2667,6165,1.9
6154,555,4.6
1441,6311,0.5
2257,925,1.4
6142,1903,0.0
7531,3655,3.3
2304,6320,0.2
110,6545,1.0
1705,6792,1.6
852,4191,4.8
2939,7470,1.8
3513,6093,1.3
1274,7091,3.0
2395,2736,0.6
174,2179,2.8
2777,6233,0.1
4765,803,0.6
5749,3858,3.9
661,3698,1.6
273,2656,0.0
5215,2537,4.5
4021,5313,4.7
4172,6109,3.5
6663,1133,1.0
7980,2553,1.2
4880,7575,2.7
658,3463,2.1
2173,7723,1.6
6161,7973,4.2
2588,7439,1.3
7105,2962,4.0
7706,1827,2.3
4794,288,2.6
2187,4419,3.7
6358,5120,4.9
290,7297,3.9
2611,4860,1.1
6195,7725,3.9
3759,6709,4.0
4536,5327,3.3
2794,4459,3.4
2889,6249,1.2
4166,4275,4.6
98,6519,1.1
5802,2624,3.1
4000,4336,1.7
5882,2588,2.4
3075,1220,0.6
1312,7981,4.2
174,7133,4.2
3270,5042,2.1
482,7328,0.5
6041,1029,1.8
6854,1643,2.0
6407,3353,3.9
4129,6614,3.9
4545,7291,1.1
7261,6388,3.5
6329,467,0.8
6406,1040,2.9
7013,5089,0.8
9,5170,3.0
2042,194,4.5
7413,6554,3.1
496,4394,3.8
7484,5185,0.4
4484,2024,2.4
3762,348,1.6
7409,2343,4.7
973,2202,4.5
2166,1513,3.4
7267,5603,4.1
3218,4300,0.5
6446,6552,0.6
4298,5447,0.0
7050,4824,1.5
6754,4331,0.1
6133,2806,4.9
5151,2019,3.1
6926,773,1.4
1099,7926,1.9
791,2702,4.7
3504,578,0.6
883,5846,0.2
4443,192,3.1
7719,6747,1.7
7578,3332,0.8
7196,6677,4.6
7038,1212,2.1
1051,7159,3.8
5850,2606,1.4
3023,556,0.5
5569,700,4.5
7750,6108,2.0
7819,3360,3.2
3312,3558,1.0
4560,5810,3.4
4510,102,1.4
2282,159,4.2
1731,302,4.0
4535,3825,4.9
7862,7694,1.8
6037,1675,3.0
5742,4493,2.4
740,3756,3.2
4036,4271,0.7
2759,3945,3.5
5812,7279,1.5
6178,5684,3.8
3419,5252,1.3
93,7065,3.2
3066,2397,3.3
5087,6077,0.2
2097,7270,2.9
1811,7903,3.6
964,1667,4.8
550,2073,3.2
3609,7122,3.3
5510,5086,3.2
6072,2219,2.7
3108,4667,1.8
4873,1952,1.0
5554,791,3.7
5081,6847,4.2
1446,5620,0.0
2068,3597,1.9
4405,1902,3.0
1356,4810,3.1
4888,6328,1.1
368,7793,0.6
6217,740,2.5
7957,2166,4.2
5894,7641,3.6
6896,1224,0.5
1421,4956,4.1
7194,334,2.6
3422,1034,1.0
266,236,4.2
828,6489,4.9
7838,7549,3.0
3499,2908,0.8
146,6359,4.8
7091,3582,3.3
6918,5836,3.5
4187,6467,1.7
4027,4901,3.9
1646,652,4.7
2134,1190,1.0
2041,5009,2.6
4700,15,4.2
6090,7014,3.1
7732,7511,0.8
7410,312,0.7
1192,944,3.0
2051,5647,2.9
4515,5448,4.1
1171,844,2.8
1331,6659,4.6
7159,1065,0.6
4104,2436,0.6
1224,4349,1.6
5107,5282,4.3
5473,6263,2.7
39,2869,4.2
477,4192,2.5
1147,1608,3.6
6493,5020,2.7
4006,7589,3.9
7872,7719,4.8
4737,79,3.7
5417,7000,0.4
3144,769,0.4
3645,4771,2.4
7512,5425,2.4
5985,3537,4.3
2546,2449,0.8
4095,4103,2.4
3318,4746,0.6
2305,2631,2.1
7081,4544,2.5
1812,2471,1.3
4655,2451,0.3
4583,1373,3.4
7632,2522,3.9
6569,6900,4.9
2615,2983,2.4
4237,7189,2.1
1261,6471,0.5
6665,3329,1.7
3618,6209,0.0
5906,4756,4.2
2084,6932,3.5
1633,6785,1.9
5670,7611,1.6
432,6297,1.8
186,3114,0.3
5437,1030,1.2
5270,1423,2.3
1222,6985,1.7
4371,2579,1.2
5259,6914,0.1
5288,89,2.2
847,5094,0.7
6963,2107,1.1
7767,136,1.8
176,5970,4.9
7144,1746,4.8
3903,6828,0.4
12,6282,4.7
994,3605,3.4
1997,1616,1.7
1020,7441,4.4
3512,4508,0.5
2578,7197,0.7
924,4418,0.3
6605,7475,0.2
5064,1071,3.4
6198,964,2.4
7183,7082,0.0
4984,573,4.0
2311,854,1.5
4322,3717,1.9
2117,1324,0.9
5986,4539,1.2
5922,1795,4.0
6090,1913,4.4
7865,7626,0.4
4109,1109,2.8
1510,6410,4.6
514,2269,1.3
5255,1574,3.9
3424,2392,4.8
1087,6683,4.1
3712,4937,3.0
4270,578,3.3
286,493,0.4
3129,7051,2.3
1368,5113,1.1
3592,6722,3.9
428,1118,4.7
5826,268,4.7
6078,7,0.7
2322,4904,4.7
4943,4311,3.6
4261,4591,0.8
3910,7086,3.3
7273,7957,1.3
5163,5282,1.1
3599,4200,1.2
1638,6856,1.4
6858,782,3.8
900,682,1.0
3790,6153,0.4
2802,591,2.1
1873,7475,4.8
2367,5560,2.4
2124,6340,2.7
4254,5279,2.8
5881,2505,0.5
5921,183,1.5
5143,7084,0.8
318,5553,4.0
289,3249,4.4
14,7667,0.7
5082,7604,3.8
3592,7648,4.7
5445,1005,0.5
6986,5524,2.2
1124,4653,4.2
5328,1191,3.9
6784,929,3.6
762,7335,2.6
4832,5196,0.3
138,6880,4.0
7695,398,4.7
2275,6165,4.2
7834,6113,4.4
7435,7685,4.6
4367,3735,2.5
5097,5161,0.9
640,4895,1.8
3335,1906,3.6
3197,6976,1.4
912,4557,3.8
2205,7066,3.3
7634,5792,1.7
4213,4649,4.4
6205,1036,0.6
5918,6915,3.2
7394,3882,4.7
883,3990,3.4
1845,1808,0.9
5328,2797,3.5
3211,1995,2.5
5844,362,3.6
540,100,0.6
5215,202,3.5
6017,2269,2.1
3924,1702,1.9
3190,6259,3.2
6104,5550,3.5
665,2779,4.8
2384,109,2.0
233,4742,0.6
2214,2570,3.4
647,5407,3.0
1477,4867,1.1
823,6665,2.2
2328,881,3.4
3232,3619,4.8
2126,7688,1.5
3783,2245,2.6
2776,789,4.6
3288,3778,4.0
5993,3136,4.7
6621,870,0.3
2100,5386,3.7
2564,4151,0.4
7986,2573,0.2
7900,5302,3.7
5465,513,3.6
6040,7196,1.5
1573,3250,2.0
6410,5919,0.2
5970,76,4.7
168,6764,2.9
4447,7058,4.5
6667,876,2.4
7116,3104,2.4
5419,3841,0.4
3420,5678,1.8
3107,4359,4.0
3156,4429,3.5
5362,7957,4.3
7097,6249,0.4
4920,764,2.0
4821,1351,2.8
5172,516,0.7
1395,3270,1.3
6028,5747,1.0
6750,6560,1.9
5573,2183,3.4
1189,5735,0.0
7430,3320,2.7
857,6090,2.9
3993,57,3.4
5261,2959,1.6
3626,3766,4.8
7701,3352,2.0
4805,341,2.1
3847,1056,2.4
5467,3127,4.5
6716,3005,2.9
2429,1013,3.1
6735,5597,3.9
7455,2533,3.2
3420,138,2.6
7510,1684,0.4
706,3304,0.5
7514,1930,0.0
673,6579,2.3
1988,715,1.0
284,6468,2.6
6865,1939,3.8
1880,6091,3.2
5916,2391,2.2
6331,4307,1.1
3495,4360,3.1
237,5506,1.9
3090,6736,3.9
4377,2776,3.5
2914,6292,1.7
1388,6573,3.8
2875,1074,4.0
7637,7221,1.3
5734,6082,1.5
7171,1021,1.5
1803,3031,3.7
426,7212,3.9
1719,7997,2.7
4925,1093,2.5
6295,5306,4.9
4277,5537,3.8
4603,270,1.1
5064,7287,3.2
596,116,3.0
6770,6742,3.5
7029,4769,4.1
495,7271,3.8
852,258,4.6
1086,6445,3.2
1610,6975,3.8
4639,6342,0.3
4815,3580,1.5
3989,4520,1.5
6462,2708,0.5
4517,1703,4.5
2455,1886,2.5
5141,5419,0.2
6583,6698,2.2
7021,7804,1.1
3425,1922,2.9
5624,4088,4.2
6392,5739,2.5
2884,2840,0.6
5058,7651,4.4
6173,4465,3.1
422,3810,3.0
1109,5614,4.1
174,1307,3.0
5631,1880,0.3
7301,1722,0.8
6575,4176,1.8
7994,1764,1.1
7355,3473,2.1
2171,508,1.4
1596,3888,2.7
7834,1306,3.4
5709,6237,0.3
395,5523,2.0
7306,1442,1.5
1763,1398,4.3
6034,2400,4.7
602,3467,0.4
1222,5334,1.2
7945,1427,0.6
3143,4508,3.8
429,2765,1.0
314,2593,0.3
3169,1772,3.6
5191,1394,0.3
359,3363,0.9
7317,4660,0.8
6560,3931,1.9
6032,5351,1.2
7566,5817,4.9
2467,2979,4.0
3033,4315,2.2
6846,6555,0.4
5318,6745,0.3
3408,3614,1.4
321,6726,1.0
5389,1363,3.4
6164,5997,2.5
7400,5050,0.8
1837,2646,3.0
538,943,2.6
6620,5248,3.8
5337,4648,3.3
1489,1958,0.5
2401,5620,1.0
5282,1084,1.7
2094,1979,2.8
6658,3633,3.0
1407,6402,0.6
1099,3629,3.2
1748,5286,0.8
7285,5521,3.7
7729,1949,0.4
2716,1147,1.6
472,2042,1.6
1789,5569,3.6
6290,6504,2.8
3448,6195,3.2
5095,1579,3.8
5135,1883,4.0
5728,292,0.9
5925,4157,3.0
3275,7499,3.4
5120,7769,4.3
5879,2548,2.6
2183,998,0.9
6515,269,3.2
709,1495,3.8
2835,860,2.9
7907,5335,2.9
3883,5890,2.7
7985,2702,2.1
2193,3388,1.2
5469,6555,2.3
670,6622,3.3
1721,5401,4.5
5229,2904,2.2
3129,156,3.1
5594,883,1.4
5106,6835,3.9
2949,6546,2.5
7324,3365,2.4
204,4147,2.6
2193,6774,2.7
3475,1581,0.4
2059,2272,2.6
6399,6834,0.7
4009,4252,0.4
5814,7628,1.1
6634,793,1.6
1568,1057,3.1
1647,4481,1.7
6441,4720,1.1
5053,1912,4.0
6588,6546,3.7
888,1694,2.7
1096,1852,1.6
7017,4874,1.4
6015,3770,1.6
6521,4046,4.0
1618,1331,3.1
7539,4728,4.0
3061,745,0.7
5125,2828,0.0
7265,2103,1.7
318,4172,1.4
2060,6931,4.7
6993,2290,0.0
946,3787,3.7
2449,3122,2.0
4815,6857,0.3
5426,4539,0.1
4770,6289,0.7
1422,5044,4.9
300,6592,1.4
2141,7360,1.3
4334,4684,3.9
2171,2492,3.8
1006,6344,3.5
4261,5630,1.8
3186,7454,2.6
699,7893,1.5
2626,7316,4.5
3456,6093,1.6
7978,5962,3.8
5525,1834,3.6
1141,7096,2.9
513,1769,4.3
2995,3186,4.3
1067,7300,3.1
2867,805,3.2
93,6764,1.6
6025,1881,0.4
5315,2318,4.8
5257,6382,0.3
5481,2385,3.2
4105,5793,3.6
1857,4436,1.4
6882,3142,1.3
5082,818,0.9
2799,3085,0.3
7721,127,0.0
6221,4862,4.5
5699,3209,4.8
5017,831,1.9
352,7001,0.0
7604,6858,0.4
7962,690,0.3
3906,4985,4.3
4395,2766,4.8
2021,7740,2.3
5554,2662,0.6
6598,2975,1.9
7790,3688,2.0
2253,1863,4.0
7680,5312,0.0
7651,3123,2.5
6509,7185,0.6
5367,3452,0.0
7322,3643,0.9
629,7319,0.3
3022,1685,1.7
16,2703,2.2
4978,305,3.0
7352,7309,1.1
6803,668,1.6
1252,82,2.5
5599,924,3.6
7306,1657,4.7
5347,6002,3.6
4257,5879,1.1
3027,792,0.7
4901,7581,0.0
4994,6338,4.6
7507,1554,3.6
5604,4318,1.3
3752,2778,1.7
6547,5973,4.0
4965,6548,3.9
6151,5130,2.4
7565,2101,1.5
5660,6039,4.7
6821,2127,3.4
2127,724,0.0
1139,6927,3.3
6657,4498,0.3
64,5624,1.1
7154,2329,2.6
1109,7466,0.2
774,6768,2.5
6465,7391,2.1
4803,7251,0.0
6928,7210,4.3
721,7996,3.0
1685,7224,2.6
3192,5212,2.3
737,5200,4.1
484,480,2.7
5961,2132,0.9
164,7342,3.1
7715,6592,3.8
1638,2407,0.3
4360,3560,4.2
4733,1957,2.5
7060,2171,1.3
4187,2619,4.6
7265,5892,4.4
2134,3258,3.4
6031,5477,2.4
5862,1064,0.8
5695,1115,0.2
2469,6920,2.6
4242,5439,4.1
781,854,2.6
4206,2689,4.8
2109,7690,3.5
1977,6637,3.3
2612,3090,2.7
7323,4391,0.8
1428,2201,0.1
5056,1968,1.9
7584,2885,0.4
7123,7008,2.6
5501,4786,4.1
4932,4267,4.3
2996,4025,2.8
6338,5407,1.3
814,941,0.6
1281,6178,3.4
5942,3866,4.4
5365,6325,4.8
4090,775,4.2
5269,4981,3.4
4170,1202,0.4
5016,5590,0.2
4567,7256,4.5
7610,360,1.4
5749,2796,4.8
7928,4116,3.8
6488,7068,0.2
2383,7262,0.6
4826,5713,1.6
2880,3426,3.9
243,5549,3.3
2895,2584,2.1
6655,5324,2.8
7231,3537,3.8
7356,837,0.2
4375,6521,3.5
5128,296,4.2
479,725,1.6
614,1280,2.9
5731,7108,2.4
7354,5072,4.5
3758,7808,3.7
6024,6423,1.6
2512,3675,3.8
3384,7118,1.7
3865,4420,0.3
6292,6182,1.5
7131,4289,0.9
1928,3723,0.1
5482,7156,1.5
1633,2341,0.2
5471,7897,2.2
4814,5460,3.7
1360,515,0.7
5666,7858,4.7
1434,2404,3.3
5199,786,1.7
5783,5059,1.0
7083,4996,1.8
3879,901,4.8
4590,4368,0.5
4331,7782,4.1
1266,2424,4.6
2884,6847,4.9
2673,504,4.8
6872,1856,4.8
5514,7879,4.8
5581,5876,3.0
2492,6037,3.7
7180,7041,3.0
5097,1421,1.9
7743,3367,3.5
2196,7954,3.7
7122,254,3.8
7587,6531,1.5
7797,4410,4.5
5021,4728,0.9
4055,296,4.7
43,7172,1.6
7596,560,4.0
2907,3699,1.6
6248,3858,4.3
6232,3339,0.0
2114,2539,2.9
883,204,2.0
7729,2863,2.7
1885,3826,1.3
1137,5806,3.5
7081,3759,3.3
7103,4881,0.8
4686,6579,3.7
5912,91,3.2
3939,4454,4.5
6590,6186,1.4
801,7786,4.1
7858,116,3.7
5860,2011,3.3
2618,397,1.8
6570,7632,2.9
2140,6429,1.2
2705,4697,4.3
4513,812,3.5
2781,7360,2.8
7379,2776,2.3
7279,6026,1.3
5950,6619,0.6
7374,2805,3.8
2354,6919,4.3
2594,505,1.9
3326,6539,0.2
4403,1673,4.8
3638,1837,3.2
4654,1105,3.1
942,1359,4.7
6816,2743,3.4
5757,2732,4.9
1080,7323,3.8
3323,6233,0.4
3400,88,3.1
3778,518,0.2
4677,6915,4.4
623,6268,0.6
6594,5609,2.7
5730,7007,1.2
3128,1042,3.5
6713,2475,1.0
833,1730,2.4
7769,5945,4.0
6936,5044,3.8
7781,1272,1.0
5146,5279,1.4
4484,1781,0.5
839,627,3.5
7966,2006,2.6
1985,3034,2.0
2847,600,3.5
74,4921,4.9
7923,5718,3.4
3082,5422,4.5
